,op_id,op_type,suc,read,write,MACA,CV_DSP
231,InceptionResnetV2/InceptionResnetV2/Repeat_1/block17_3/mul,Conv,['TFLITE2ONNX_FAF_InceptionResnetV2/InceptionResnetV2/Repeat_1/block17_3/Relu'],148662,23038,30151,7031133
232,TFLITE2ONNX_FAF_InceptionResnetV2/InceptionResnetV2/Repeat_1/block17_3/Relu,Add,['InceptionResnetV2/InceptionResnetV2/Repeat_1/block17_3/Relu'],64624,23038,-1,79659
233,InceptionResnetV2/InceptionResnetV2/Repeat_1/block17_3/Relu,Relu,"['TFLITE2ONNX_FAF_InceptionResnetV2/InceptionResnetV2/Repeat_1/block17_4/Branch_0/Conv2d_1x1/Relu', 'TFLITE2ONNX_FAF_InceptionResnetV2/InceptionResnetV2/Repeat_1/block17_4/Branch_1/Conv2d_0a_1x1/Relu', 'TFLITE2ONNX_FAF_InceptionResnetV2/InceptionResnetV2/Repeat_1/block17_4/Relu']",50997,23038,47066,47066
234,TFLITE2ONNX_FAF_InceptionResnetV2/InceptionResnetV2/Repeat_1/block17_4/Branch_0/Conv2d_1x1/Relu,Conv,['InceptionResnetV2/InceptionResnetV2/Repeat_1/block17_4/Branch_0/Conv2d_1x1/Relu'],148662,3642,8398,387238
235,TFLITE2ONNX_FAF_InceptionResnetV2/InceptionResnetV2/Repeat_1/block17_4/Branch_1/Conv2d_0a_1x1/Relu,Conv,['InceptionResnetV2/InceptionResnetV2/Repeat_1/block17_4/Branch_1/Conv2d_0a_1x1/Relu'],125920,3094,10426,821606
236,InceptionResnetV2/InceptionResnetV2/Repeat_1/block17_4/Branch_0/Conv2d_1x1/Relu,Relu,['InceptionResnetV2/InceptionResnetV2/Repeat_1/block17_4/concat'],133602,3642,8275,8275
237,InceptionResnetV2/InceptionResnetV2/Repeat_1/block17_4/Branch_1/Conv2d_0a_1x1/Relu,Relu,['TFLITE2ONNX_FAF_InceptionResnetV2/InceptionResnetV2/Repeat_1/block17_4/Branch_1/Conv2d_0b_1x7/Relu'],133602,3094,7121,7121
238,TFLITE2ONNX_FAF_InceptionResnetV2/InceptionResnetV2/Repeat_1/block17_4/Branch_1/Conv2d_0b_1x7/Relu,Conv,['InceptionResnetV2/InceptionResnetV2/Repeat_1/block17_4/Branch_1/Conv2d_0b_1x7/Relu'],113706,3094,30433,821606
239,InceptionResnetV2/InceptionResnetV2/Repeat_1/block17_4/Branch_1/Conv2d_0b_1x7/Relu,Relu,['TFLITE2ONNX_FAF_InceptionResnetV2/InceptionResnetV2/Repeat_1/block17_4/Branch_1/Conv2d_0c_7x1/Relu'],133602,3094,7935,7935
240,TFLITE2ONNX_FAF_InceptionResnetV2/InceptionResnetV2/Repeat_1/block17_4/Branch_1/Conv2d_0c_7x1/Relu,Conv,['InceptionResnetV2/InceptionResnetV2/Repeat_1/block17_4/Branch_1/Conv2d_0c_7x1/Relu'],113706,3642,8282,387238
241,InceptionResnetV2/InceptionResnetV2/Repeat_1/block17_4/Branch_1/Conv2d_0c_7x1/Relu,Relu,['InceptionResnetV2/InceptionResnetV2/Repeat_1/block17_4/concat'],133602,3642,8275,8275
242,InceptionResnetV2/InceptionResnetV2/Repeat_1/block17_4/concat,Concat,['InceptionResnetV2/InceptionResnetV2/Repeat_1/block17_4/mul'],133602,5642,4852,4852
243,InceptionResnetV2/InceptionResnetV2/Repeat_1/block17_4/mul,Conv,['TFLITE2ONNX_FAF_InceptionResnetV2/InceptionResnetV2/Repeat_1/block17_4/Relu'],148662,23038,30151,7031133
244,TFLITE2ONNX_FAF_InceptionResnetV2/InceptionResnetV2/Repeat_1/block17_4/Relu,Add,['InceptionResnetV2/InceptionResnetV2/Repeat_1/block17_4/Relu'],64624,23038,-1,79659
245,InceptionResnetV2/InceptionResnetV2/Repeat_1/block17_4/Relu,Relu,"['TFLITE2ONNX_FAF_InceptionResnetV2/InceptionResnetV2/Repeat_1/block17_5/Branch_0/Conv2d_1x1/Relu', 'TFLITE2ONNX_FAF_InceptionResnetV2/InceptionResnetV2/Repeat_1/block17_5/Branch_1/Conv2d_0a_1x1/Relu', 'TFLITE2ONNX_FAF_InceptionResnetV2/InceptionResnetV2/Repeat_1/block17_5/Relu']",50997,23038,47066,47066
246,TFLITE2ONNX_FAF_InceptionResnetV2/InceptionResnetV2/Repeat_1/block17_5/Branch_0/Conv2d_1x1/Relu,Conv,['InceptionResnetV2/InceptionResnetV2/Repeat_1/block17_5/Branch_0/Conv2d_1x1/Relu'],148662,3642,8398,387238
247,TFLITE2ONNX_FAF_InceptionResnetV2/InceptionResnetV2/Repeat_1/block17_5/Branch_1/Conv2d_0a_1x1/Relu,Conv,['InceptionResnetV2/InceptionResnetV2/Repeat_1/block17_5/Branch_1/Conv2d_0a_1x1/Relu'],125920,3094,10426,821606
248,InceptionResnetV2/InceptionResnetV2/Repeat_1/block17_5/Branch_0/Conv2d_1x1/Relu,Relu,['InceptionResnetV2/InceptionResnetV2/Repeat_1/block17_5/concat'],133602,3642,8275,8275
249,InceptionResnetV2/InceptionResnetV2/Repeat_1/block17_5/Branch_1/Conv2d_0a_1x1/Relu,Relu,['TFLITE2ONNX_FAF_InceptionResnetV2/InceptionResnetV2/Repeat_1/block17_5/Branch_1/Conv2d_0b_1x7/Relu'],133602,3094,7121,7121
250,TFLITE2ONNX_FAF_InceptionResnetV2/InceptionResnetV2/Repeat_1/block17_5/Branch_1/Conv2d_0b_1x7/Relu,Conv,['InceptionResnetV2/InceptionResnetV2/Repeat_1/block17_5/Branch_1/Conv2d_0b_1x7/Relu'],113706,3094,30433,821606
251,InceptionResnetV2/InceptionResnetV2/Repeat_1/block17_5/Branch_1/Conv2d_0b_1x7/Relu,Relu,['TFLITE2ONNX_FAF_InceptionResnetV2/InceptionResnetV2/Repeat_1/block17_5/Branch_1/Conv2d_0c_7x1/Relu'],133602,3094,7935,7935
252,TFLITE2ONNX_FAF_InceptionResnetV2/InceptionResnetV2/Repeat_1/block17_5/Branch_1/Conv2d_0c_7x1/Relu,Conv,['InceptionResnetV2/InceptionResnetV2/Repeat_1/block17_5/Branch_1/Conv2d_0c_7x1/Relu'],113706,3642,8282,387238
253,InceptionResnetV2/InceptionResnetV2/Repeat_1/block17_5/Branch_1/Conv2d_0c_7x1/Relu,Relu,['InceptionResnetV2/InceptionResnetV2/Repeat_1/block17_5/concat'],133602,3642,8275,8275
254,InceptionResnetV2/InceptionResnetV2/Repeat_1/block17_5/concat,Concat,['InceptionResnetV2/InceptionResnetV2/Repeat_1/block17_5/mul'],133602,5642,4852,4852
255,InceptionResnetV2/InceptionResnetV2/Repeat_1/block17_5/mul,Conv,['TFLITE2ONNX_FAF_InceptionResnetV2/InceptionResnetV2/Repeat_1/block17_5/Relu'],148662,23038,30151,7031133
256,TFLITE2ONNX_FAF_InceptionResnetV2/InceptionResnetV2/Repeat_1/block17_5/Relu,Add,['InceptionResnetV2/InceptionResnetV2/Repeat_1/block17_5/Relu'],64624,23038,-1,79659
257,InceptionResnetV2/InceptionResnetV2/Repeat_1/block17_5/Relu,Relu,"['TFLITE2ONNX_FAF_InceptionResnetV2/InceptionResnetV2/Repeat_1/block17_6/Branch_0/Conv2d_1x1/Relu', 'TFLITE2ONNX_FAF_InceptionResnetV2/InceptionResnetV2/Repeat_1/block17_6/Branch_1/Conv2d_0a_1x1/Relu', 'TFLITE2ONNX_FAF_InceptionResnetV2/InceptionResnetV2/Repeat_1/block17_6/Relu']",50997,23038,47066,47066
258,TFLITE2ONNX_FAF_InceptionResnetV2/InceptionResnetV2/Repeat_1/block17_6/Branch_0/Conv2d_1x1/Relu,Conv,['InceptionResnetV2/InceptionResnetV2/Repeat_1/block17_6/Branch_0/Conv2d_1x1/Relu'],148662,3642,8398,387238
259,TFLITE2ONNX_FAF_InceptionResnetV2/InceptionResnetV2/Repeat_1/block17_6/Branch_1/Conv2d_0a_1x1/Relu,Conv,['InceptionResnetV2/InceptionResnetV2/Repeat_1/block17_6/Branch_1/Conv2d_0a_1x1/Relu'],125920,3094,10426,821606
260,InceptionResnetV2/InceptionResnetV2/Repeat_1/block17_6/Branch_0/Conv2d_1x1/Relu,Relu,['InceptionResnetV2/InceptionResnetV2/Repeat_1/block17_6/concat'],133602,3642,8275,8275
261,InceptionResnetV2/InceptionResnetV2/Repeat_1/block17_6/Branch_1/Conv2d_0a_1x1/Relu,Relu,['TFLITE2ONNX_FAF_InceptionResnetV2/InceptionResnetV2/Repeat_1/block17_6/Branch_1/Conv2d_0b_1x7/Relu'],133602,3094,7121,7121
262,TFLITE2ONNX_FAF_InceptionResnetV2/InceptionResnetV2/Repeat_1/block17_6/Branch_1/Conv2d_0b_1x7/Relu,Conv,['InceptionResnetV2/InceptionResnetV2/Repeat_1/block17_6/Branch_1/Conv2d_0b_1x7/Relu'],113706,3094,30433,821606
263,InceptionResnetV2/InceptionResnetV2/Repeat_1/block17_6/Branch_1/Conv2d_0b_1x7/Relu,Relu,['TFLITE2ONNX_FAF_InceptionResnetV2/InceptionResnetV2/Repeat_1/block17_6/Branch_1/Conv2d_0c_7x1/Relu'],133602,3094,7935,7935
264,TFLITE2ONNX_FAF_InceptionResnetV2/InceptionResnetV2/Repeat_1/block17_6/Branch_1/Conv2d_0c_7x1/Relu,Conv,['InceptionResnetV2/InceptionResnetV2/Repeat_1/block17_6/Branch_1/Conv2d_0c_7x1/Relu'],113706,3642,8282,387238
265,InceptionResnetV2/InceptionResnetV2/Repeat_1/block17_6/Branch_1/Conv2d_0c_7x1/Relu,Relu,['InceptionResnetV2/InceptionResnetV2/Repeat_1/block17_6/concat'],133602,3642,8275,8275
266,InceptionResnetV2/InceptionResnetV2/Repeat_1/block17_6/concat,Concat,['InceptionResnetV2/InceptionResnetV2/Repeat_1/block17_6/mul'],133602,5642,4852,4852
267,InceptionResnetV2/InceptionResnetV2/Repeat_1/block17_6/mul,Conv,['TFLITE2ONNX_FAF_InceptionResnetV2/InceptionResnetV2/Repeat_1/block17_6/Relu'],148662,23038,30151,7031133
268,TFLITE2ONNX_FAF_InceptionResnetV2/InceptionResnetV2/Repeat_1/block17_6/Relu,Add,['InceptionResnetV2/InceptionResnetV2/Repeat_1/block17_6/Relu'],64624,23038,-1,79659
269,InceptionResnetV2/InceptionResnetV2/Repeat_1/block17_6/Relu,Relu,"['TFLITE2ONNX_FAF_InceptionResnetV2/InceptionResnetV2/Repeat_1/block17_7/Branch_0/Conv2d_1x1/Relu', 'TFLITE2ONNX_FAF_InceptionResnetV2/InceptionResnetV2/Repeat_1/block17_7/Branch_1/Conv2d_0a_1x1/Relu', 'TFLITE2ONNX_FAF_InceptionResnetV2/InceptionResnetV2/Repeat_1/block17_7/Relu']",50997,23038,47066,47066
270,TFLITE2ONNX_FAF_InceptionResnetV2/InceptionResnetV2/Repeat_1/block17_7/Branch_0/Conv2d_1x1/Relu,Conv,['InceptionResnetV2/InceptionResnetV2/Repeat_1/block17_7/Branch_0/Conv2d_1x1/Relu'],148662,3642,8398,387238
271,TFLITE2ONNX_FAF_InceptionResnetV2/InceptionResnetV2/Repeat_1/block17_7/Branch_1/Conv2d_0a_1x1/Relu,Conv,['InceptionResnetV2/InceptionResnetV2/Repeat_1/block17_7/Branch_1/Conv2d_0a_1x1/Relu'],125920,3094,10426,821606
272,InceptionResnetV2/InceptionResnetV2/Repeat_1/block17_7/Branch_0/Conv2d_1x1/Relu,Relu,['InceptionResnetV2/InceptionResnetV2/Repeat_1/block17_7/concat'],133602,3642,8275,8275
273,InceptionResnetV2/InceptionResnetV2/Repeat_1/block17_7/Branch_1/Conv2d_0a_1x1/Relu,Relu,['TFLITE2ONNX_FAF_InceptionResnetV2/InceptionResnetV2/Repeat_1/block17_7/Branch_1/Conv2d_0b_1x7/Relu'],133602,3094,7121,7121
274,TFLITE2ONNX_FAF_InceptionResnetV2/InceptionResnetV2/Repeat_1/block17_7/Branch_1/Conv2d_0b_1x7/Relu,Conv,['InceptionResnetV2/InceptionResnetV2/Repeat_1/block17_7/Branch_1/Conv2d_0b_1x7/Relu'],113706,3094,30433,821606
275,InceptionResnetV2/InceptionResnetV2/Repeat_1/block17_7/Branch_1/Conv2d_0b_1x7/Relu,Relu,['TFLITE2ONNX_FAF_InceptionResnetV2/InceptionResnetV2/Repeat_1/block17_7/Branch_1/Conv2d_0c_7x1/Relu'],133602,3094,7935,7935
276,TFLITE2ONNX_FAF_InceptionResnetV2/InceptionResnetV2/Repeat_1/block17_7/Branch_1/Conv2d_0c_7x1/Relu,Conv,['InceptionResnetV2/InceptionResnetV2/Repeat_1/block17_7/Branch_1/Conv2d_0c_7x1/Relu'],113706,3642,8282,387238
277,InceptionResnetV2/InceptionResnetV2/Repeat_1/block17_7/Branch_1/Conv2d_0c_7x1/Relu,Relu,['InceptionResnetV2/InceptionResnetV2/Repeat_1/block17_7/concat'],133602,3642,8275,8275
278,InceptionResnetV2/InceptionResnetV2/Repeat_1/block17_7/concat,Concat,['InceptionResnetV2/InceptionResnetV2/Repeat_1/block17_7/mul'],133602,5642,4852,4852
279,InceptionResnetV2/InceptionResnetV2/Repeat_1/block17_7/mul,Conv,['TFLITE2ONNX_FAF_InceptionResnetV2/InceptionResnetV2/Repeat_1/block17_7/Relu'],148662,23038,30151,7031133
280,TFLITE2ONNX_FAF_InceptionResnetV2/InceptionResnetV2/Repeat_1/block17_7/Relu,Add,['InceptionResnetV2/InceptionResnetV2/Repeat_1/block17_7/Relu'],64624,23038,-1,79659
281,InceptionResnetV2/InceptionResnetV2/Repeat_1/block17_7/Relu,Relu,"['TFLITE2ONNX_FAF_InceptionResnetV2/InceptionResnetV2/Repeat_1/block17_8/Branch_0/Conv2d_1x1/Relu', 'TFLITE2ONNX_FAF_InceptionResnetV2/InceptionResnetV2/Repeat_1/block17_8/Branch_1/Conv2d_0a_1x1/Relu', 'TFLITE2ONNX_FAF_InceptionResnetV2/InceptionResnetV2/Repeat_1/block17_8/Relu']",50997,23038,47066,47066
282,TFLITE2ONNX_FAF_InceptionResnetV2/InceptionResnetV2/Repeat_1/block17_8/Branch_0/Conv2d_1x1/Relu,Conv,['InceptionResnetV2/InceptionResnetV2/Repeat_1/block17_8/Branch_0/Conv2d_1x1/Relu'],148662,3642,8398,387238
283,TFLITE2ONNX_FAF_InceptionResnetV2/InceptionResnetV2/Repeat_1/block17_8/Branch_1/Conv2d_0a_1x1/Relu,Conv,['InceptionResnetV2/InceptionResnetV2/Repeat_1/block17_8/Branch_1/Conv2d_0a_1x1/Relu'],125920,3094,10426,821606
284,InceptionResnetV2/InceptionResnetV2/Repeat_1/block17_8/Branch_0/Conv2d_1x1/Relu,Relu,['InceptionResnetV2/InceptionResnetV2/Repeat_1/block17_8/concat'],133602,3642,8275,8275
285,InceptionResnetV2/InceptionResnetV2/Repeat_1/block17_8/Branch_1/Conv2d_0a_1x1/Relu,Relu,['TFLITE2ONNX_FAF_InceptionResnetV2/InceptionResnetV2/Repeat_1/block17_8/Branch_1/Conv2d_0b_1x7/Relu'],133602,3094,7121,7121
286,TFLITE2ONNX_FAF_InceptionResnetV2/InceptionResnetV2/Repeat_1/block17_8/Branch_1/Conv2d_0b_1x7/Relu,Conv,['InceptionResnetV2/InceptionResnetV2/Repeat_1/block17_8/Branch_1/Conv2d_0b_1x7/Relu'],113706,3094,30433,821606
287,InceptionResnetV2/InceptionResnetV2/Repeat_1/block17_8/Branch_1/Conv2d_0b_1x7/Relu,Relu,['TFLITE2ONNX_FAF_InceptionResnetV2/InceptionResnetV2/Repeat_1/block17_8/Branch_1/Conv2d_0c_7x1/Relu'],133602,3094,7935,7935
288,TFLITE2ONNX_FAF_InceptionResnetV2/InceptionResnetV2/Repeat_1/block17_8/Branch_1/Conv2d_0c_7x1/Relu,Conv,['InceptionResnetV2/InceptionResnetV2/Repeat_1/block17_8/Branch_1/Conv2d_0c_7x1/Relu'],113706,3642,8282,387238
289,InceptionResnetV2/InceptionResnetV2/Repeat_1/block17_8/Branch_1/Conv2d_0c_7x1/Relu,Relu,['InceptionResnetV2/InceptionResnetV2/Repeat_1/block17_8/concat'],133602,3642,8275,8275
290,InceptionResnetV2/InceptionResnetV2/Repeat_1/block17_8/concat,Concat,['InceptionResnetV2/InceptionResnetV2/Repeat_1/block17_8/mul'],133602,5642,4852,4852
291,InceptionResnetV2/InceptionResnetV2/Repeat_1/block17_8/mul,Conv,['TFLITE2ONNX_FAF_InceptionResnetV2/InceptionResnetV2/Repeat_1/block17_8/Relu'],148662,23038,30151,7031133
292,TFLITE2ONNX_FAF_InceptionResnetV2/InceptionResnetV2/Repeat_1/block17_8/Relu,Add,['InceptionResnetV2/InceptionResnetV2/Repeat_1/block17_8/Relu'],64624,23038,-1,79659
293,InceptionResnetV2/InceptionResnetV2/Repeat_1/block17_8/Relu,Relu,"['TFLITE2ONNX_FAF_InceptionResnetV2/InceptionResnetV2/Repeat_1/block17_9/Branch_0/Conv2d_1x1/Relu', 'TFLITE2ONNX_FAF_InceptionResnetV2/InceptionResnetV2/Repeat_1/block17_9/Branch_1/Conv2d_0a_1x1/Relu', 'TFLITE2ONNX_FAF_InceptionResnetV2/InceptionResnetV2/Repeat_1/block17_9/Relu']",50997,23038,47066,47066
294,TFLITE2ONNX_FAF_InceptionResnetV2/InceptionResnetV2/Repeat_1/block17_9/Branch_0/Conv2d_1x1/Relu,Conv,['InceptionResnetV2/InceptionResnetV2/Repeat_1/block17_9/Branch_0/Conv2d_1x1/Relu'],148662,3642,8398,387238
295,TFLITE2ONNX_FAF_InceptionResnetV2/InceptionResnetV2/Repeat_1/block17_9/Branch_1/Conv2d_0a_1x1/Relu,Conv,['InceptionResnetV2/InceptionResnetV2/Repeat_1/block17_9/Branch_1/Conv2d_0a_1x1/Relu'],125920,3094,10426,821606
296,InceptionResnetV2/InceptionResnetV2/Repeat_1/block17_9/Branch_0/Conv2d_1x1/Relu,Relu,['InceptionResnetV2/InceptionResnetV2/Repeat_1/block17_9/concat'],133602,3642,8275,8275
297,InceptionResnetV2/InceptionResnetV2/Repeat_1/block17_9/Branch_1/Conv2d_0a_1x1/Relu,Relu,['TFLITE2ONNX_FAF_InceptionResnetV2/InceptionResnetV2/Repeat_1/block17_9/Branch_1/Conv2d_0b_1x7/Relu'],133602,3094,7121,7121
298,TFLITE2ONNX_FAF_InceptionResnetV2/InceptionResnetV2/Repeat_1/block17_9/Branch_1/Conv2d_0b_1x7/Relu,Conv,['InceptionResnetV2/InceptionResnetV2/Repeat_1/block17_9/Branch_1/Conv2d_0b_1x7/Relu'],113706,3094,30433,821606
299,InceptionResnetV2/InceptionResnetV2/Repeat_1/block17_9/Branch_1/Conv2d_0b_1x7/Relu,Relu,['TFLITE2ONNX_FAF_InceptionResnetV2/InceptionResnetV2/Repeat_1/block17_9/Branch_1/Conv2d_0c_7x1/Relu'],133602,3094,7935,7935
300,TFLITE2ONNX_FAF_InceptionResnetV2/InceptionResnetV2/Repeat_1/block17_9/Branch_1/Conv2d_0c_7x1/Relu,Conv,['InceptionResnetV2/InceptionResnetV2/Repeat_1/block17_9/Branch_1/Conv2d_0c_7x1/Relu'],113706,3642,8282,387238
301,InceptionResnetV2/InceptionResnetV2/Repeat_1/block17_9/Branch_1/Conv2d_0c_7x1/Relu,Relu,['InceptionResnetV2/InceptionResnetV2/Repeat_1/block17_9/concat'],133602,3642,8275,8275
302,InceptionResnetV2/InceptionResnetV2/Repeat_1/block17_9/concat,Concat,['InceptionResnetV2/InceptionResnetV2/Repeat_1/block17_9/mul'],133602,5642,4852,4852
303,InceptionResnetV2/InceptionResnetV2/Repeat_1/block17_9/mul,Conv,['TFLITE2ONNX_FAF_InceptionResnetV2/InceptionResnetV2/Repeat_1/block17_9/Relu'],148662,23038,30151,7031133
304,TFLITE2ONNX_FAF_InceptionResnetV2/InceptionResnetV2/Repeat_1/block17_9/Relu,Add,['InceptionResnetV2/InceptionResnetV2/Repeat_1/block17_9/Relu'],64624,23038,-1,79659
305,InceptionResnetV2/InceptionResnetV2/Repeat_1/block17_9/Relu,Relu,"['TFLITE2ONNX_FAF_InceptionResnetV2/InceptionResnetV2/Repeat_1/block17_10/Branch_0/Conv2d_1x1/Relu', 'TFLITE2ONNX_FAF_InceptionResnetV2/InceptionResnetV2/Repeat_1/block17_10/Branch_1/Conv2d_0a_1x1/Relu', 'TFLITE2ONNX_FAF_InceptionResnetV2/InceptionResnetV2/Repeat_1/block17_10/Relu']",50997,23038,47066,47066
306,TFLITE2ONNX_FAF_InceptionResnetV2/InceptionResnetV2/Repeat_1/block17_10/Branch_0/Conv2d_1x1/Relu,Conv,['InceptionResnetV2/InceptionResnetV2/Repeat_1/block17_10/Branch_0/Conv2d_1x1/Relu'],148662,3642,8398,387238
307,TFLITE2ONNX_FAF_InceptionResnetV2/InceptionResnetV2/Repeat_1/block17_10/Branch_1/Conv2d_0a_1x1/Relu,Conv,['InceptionResnetV2/InceptionResnetV2/Repeat_1/block17_10/Branch_1/Conv2d_0a_1x1/Relu'],125920,3094,10426,821606
308,InceptionResnetV2/InceptionResnetV2/Repeat_1/block17_10/Branch_0/Conv2d_1x1/Relu,Relu,['InceptionResnetV2/InceptionResnetV2/Repeat_1/block17_10/concat'],133602,3642,8275,8275
309,InceptionResnetV2/InceptionResnetV2/Repeat_1/block17_10/Branch_1/Conv2d_0a_1x1/Relu,Relu,['TFLITE2ONNX_FAF_InceptionResnetV2/InceptionResnetV2/Repeat_1/block17_10/Branch_1/Conv2d_0b_1x7/Relu'],133602,3094,7121,7121
310,TFLITE2ONNX_FAF_InceptionResnetV2/InceptionResnetV2/Repeat_1/block17_10/Branch_1/Conv2d_0b_1x7/Relu,Conv,['InceptionResnetV2/InceptionResnetV2/Repeat_1/block17_10/Branch_1/Conv2d_0b_1x7/Relu'],113706,3094,30433,821606
311,InceptionResnetV2/InceptionResnetV2/Repeat_1/block17_10/Branch_1/Conv2d_0b_1x7/Relu,Relu,['TFLITE2ONNX_FAF_InceptionResnetV2/InceptionResnetV2/Repeat_1/block17_10/Branch_1/Conv2d_0c_7x1/Relu'],133602,3094,7935,7935
312,TFLITE2ONNX_FAF_InceptionResnetV2/InceptionResnetV2/Repeat_1/block17_10/Branch_1/Conv2d_0c_7x1/Relu,Conv,['InceptionResnetV2/InceptionResnetV2/Repeat_1/block17_10/Branch_1/Conv2d_0c_7x1/Relu'],113706,3642,8282,387238
313,InceptionResnetV2/InceptionResnetV2/Repeat_1/block17_10/Branch_1/Conv2d_0c_7x1/Relu,Relu,['InceptionResnetV2/InceptionResnetV2/Repeat_1/block17_10/concat'],133602,3642,8275,8275
314,InceptionResnetV2/InceptionResnetV2/Repeat_1/block17_10/concat,Concat,['InceptionResnetV2/InceptionResnetV2/Repeat_1/block17_10/mul'],133602,5642,4852,4852
315,InceptionResnetV2/InceptionResnetV2/Repeat_1/block17_10/mul,Conv,['TFLITE2ONNX_FAF_InceptionResnetV2/InceptionResnetV2/Repeat_1/block17_10/Relu'],148662,23038,30151,7031133
316,TFLITE2ONNX_FAF_InceptionResnetV2/InceptionResnetV2/Repeat_1/block17_10/Relu,Add,['InceptionResnetV2/InceptionResnetV2/Repeat_1/block17_10/Relu'],64624,23038,-1,79659
317,InceptionResnetV2/InceptionResnetV2/Repeat_1/block17_10/Relu,Relu,"['TFLITE2ONNX_FAF_InceptionResnetV2/InceptionResnetV2/Repeat_1/block17_11/Branch_0/Conv2d_1x1/Relu', 'TFLITE2ONNX_FAF_InceptionResnetV2/InceptionResnetV2/Repeat_1/block17_11/Branch_1/Conv2d_0a_1x1/Relu', 'TFLITE2ONNX_FAF_InceptionResnetV2/InceptionResnetV2/Repeat_1/block17_11/Relu']",50997,23038,47066,47066
318,TFLITE2ONNX_FAF_InceptionResnetV2/InceptionResnetV2/Repeat_1/block17_11/Branch_0/Conv2d_1x1/Relu,Conv,['InceptionResnetV2/InceptionResnetV2/Repeat_1/block17_11/Branch_0/Conv2d_1x1/Relu'],148662,3642,8398,387238
319,TFLITE2ONNX_FAF_InceptionResnetV2/InceptionResnetV2/Repeat_1/block17_11/Branch_1/Conv2d_0a_1x1/Relu,Conv,['InceptionResnetV2/InceptionResnetV2/Repeat_1/block17_11/Branch_1/Conv2d_0a_1x1/Relu'],125920,3094,10426,821606
320,InceptionResnetV2/InceptionResnetV2/Repeat_1/block17_11/Branch_0/Conv2d_1x1/Relu,Relu,['InceptionResnetV2/InceptionResnetV2/Repeat_1/block17_11/concat'],133602,3642,8275,8275
321,InceptionResnetV2/InceptionResnetV2/Repeat_1/block17_11/Branch_1/Conv2d_0a_1x1/Relu,Relu,['TFLITE2ONNX_FAF_InceptionResnetV2/InceptionResnetV2/Repeat_1/block17_11/Branch_1/Conv2d_0b_1x7/Relu'],133602,3094,7121,7121
322,TFLITE2ONNX_FAF_InceptionResnetV2/InceptionResnetV2/Repeat_1/block17_11/Branch_1/Conv2d_0b_1x7/Relu,Conv,['InceptionResnetV2/InceptionResnetV2/Repeat_1/block17_11/Branch_1/Conv2d_0b_1x7/Relu'],113706,3094,30433,821606
323,InceptionResnetV2/InceptionResnetV2/Repeat_1/block17_11/Branch_1/Conv2d_0b_1x7/Relu,Relu,['TFLITE2ONNX_FAF_InceptionResnetV2/InceptionResnetV2/Repeat_1/block17_11/Branch_1/Conv2d_0c_7x1/Relu'],133602,3094,7935,7935
324,TFLITE2ONNX_FAF_InceptionResnetV2/InceptionResnetV2/Repeat_1/block17_11/Branch_1/Conv2d_0c_7x1/Relu,Conv,['InceptionResnetV2/InceptionResnetV2/Repeat_1/block17_11/Branch_1/Conv2d_0c_7x1/Relu'],113706,3642,8282,387238
325,InceptionResnetV2/InceptionResnetV2/Repeat_1/block17_11/Branch_1/Conv2d_0c_7x1/Relu,Relu,['InceptionResnetV2/InceptionResnetV2/Repeat_1/block17_11/concat'],133602,3642,8275,8275
326,InceptionResnetV2/InceptionResnetV2/Repeat_1/block17_11/concat,Concat,['InceptionResnetV2/InceptionResnetV2/Repeat_1/block17_11/mul'],133602,5642,4852,4852
327,InceptionResnetV2/InceptionResnetV2/Repeat_1/block17_11/mul,Conv,['TFLITE2ONNX_FAF_InceptionResnetV2/InceptionResnetV2/Repeat_1/block17_11/Relu'],148662,23038,30151,7031133
328,TFLITE2ONNX_FAF_InceptionResnetV2/InceptionResnetV2/Repeat_1/block17_11/Relu,Add,['InceptionResnetV2/InceptionResnetV2/Repeat_1/block17_11/Relu'],64624,23038,-1,79659
329,InceptionResnetV2/InceptionResnetV2/Repeat_1/block17_11/Relu,Relu,"['TFLITE2ONNX_FAF_InceptionResnetV2/InceptionResnetV2/Repeat_1/block17_12/Branch_0/Conv2d_1x1/Relu', 'TFLITE2ONNX_FAF_InceptionResnetV2/InceptionResnetV2/Repeat_1/block17_12/Branch_1/Conv2d_0a_1x1/Relu', 'TFLITE2ONNX_FAF_InceptionResnetV2/InceptionResnetV2/Repeat_1/block17_12/Relu']",50997,23038,47066,47066
330,TFLITE2ONNX_FAF_InceptionResnetV2/InceptionResnetV2/Repeat_1/block17_12/Branch_0/Conv2d_1x1/Relu,Conv,['InceptionResnetV2/InceptionResnetV2/Repeat_1/block17_12/Branch_0/Conv2d_1x1/Relu'],148662,3642,8398,387238
331,TFLITE2ONNX_FAF_InceptionResnetV2/InceptionResnetV2/Repeat_1/block17_12/Branch_1/Conv2d_0a_1x1/Relu,Conv,['InceptionResnetV2/InceptionResnetV2/Repeat_1/block17_12/Branch_1/Conv2d_0a_1x1/Relu'],125920,3094,10426,821606
332,InceptionResnetV2/InceptionResnetV2/Repeat_1/block17_12/Branch_0/Conv2d_1x1/Relu,Relu,['InceptionResnetV2/InceptionResnetV2/Repeat_1/block17_12/concat'],133602,3642,8275,8275
